Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,PredictedRatingGroup,ConfidenceScore,Probability_Distressed,Probability_Investment-High,Probability_Investment-Low,Probability_Speculative
B,Murphy Oil Corporation,MUR,Moody's Investors Service,2/18/2016,Energy,0.864917543,0.58469249,0.169101932,62.89820249,-0.748688792,-1.082154773,1.0,-1.082154773,-0.197570049,-0.334270377,-0.427915846,0.263888082,0.308919051,1.165894314,0.538296955,0.312738593,-1.154641536,-7.836864836,2.618111773,2.165894314,-1.082154773,-3.921510265,6.787270846,0.390154233,0.0,Speculative,0.9788867235183716,0.0014470780733972788,0.0065009091049432755,0.013165326789021492,0.9788867235183716
A,Murphy Oil Corporation,MUR,Egan-Jones Ratings Company,11/13/2014,Energy,1.041698447,0.80304598,0.379082222,58.20694222,0.165375659,0.228679838,1.0,0.228679838,0.054091172,0.092116471,0.105629903,0.327080611,0.410776738,0.952812257,0.487918003,0.181507982,-0.206920203,-3.527059678,9.251293166,1.952812257,0.228679838,3.036005191,17.04550658,0.556718816,0.0,Investment-High,0.9748784899711609,0.002838359447196126,0.9748784899711609,0.01945476047694683,0.0028283509891480207
A,Murphy Oil Corporation,MUR,Egan-Jones Ratings Company,8/23/2013,Energy,1.088278307,0.659072137,0.232676113,67.70821038,0.208433108,-0.001077904,1.0,0.208433108,0.064163684,-0.000406707,0.13070129,0.307838255,0.399826942,1.036997905,0.509081478,-100.6110155,0.013231599,0.256187356,5.986540242,2.036997905,-0.001077904,4.725942457,19.36178394,0.675032824,0.0,Investment-High,0.9835109710693359,0.0016652268823236227,0.9835109710693359,0.011393372900784016,0.003430391428992152
BBB,Murphy Oil Corporation,MUR,Moody's Investors Service,6/15/2012,Energy,1.220445618,0.920430538,0.181906583,20.4456996,0.031453766,0.055900245,0.211574548,0.055900245,0.061726799,0.137094865,0.099414734,1.962461323,2.648702085,0.610560334,0.379098082,0.52228232,-0.222814087,-2.471552333,5.408035002,1.610560334,0.055900245,3.615432567,11.09244198,0.077323574,11.2700705,Investment-Low,0.9860498309135437,0.00016202466213144362,0.009420930407941341,0.9860498309135437,0.004367152228951454
BBB,Murphy Oil Corporation,MUR,Moody's Investors Service,11/27/2012,Energy,1.20518785,0.8554455,0.277880168,23.63155079,0.033915826,0.008033977,0.215773425,0.033915826,0.055406938,0.016295036,0.108574391,1.633660287,2.200039411,0.959581124,0.489686858,2.865175819,-0.202317784,-3.188924981,5.48172357,1.959581124,0.008033977,4.730256657,15.76196078,0.106765741,8.008262499,Investment-Low,0.9767143726348877,0.00010172447946388274,0.01956002600491047,0.9767143726348877,0.00362387765198946
BBB,Murphy Oil Corporation,MUR,Fitch Ratings,8/12/2016,Energy,1.037772758,0.892844402,0.580922797,69.54757917,-0.147252404,-0.263116893,1.0,-0.263116893,-0.026803978,-0.056077675,-0.056129351,0.182027436,0.225359143,1.094067967,0.522460581,0.444464273,-0.542869032,-1.894332893,5.717150374,2.094067967,-0.263116893,11.52823154,3.489484171,0.320572917,0.0,Investment-Low,0.9728314876556396,0.002529153134673834,0.00511991186067462,0.9728314876556396,0.019519465044140816
B,Covanta Holding Corporation,CVA,Egan-Jones Ratings Company,5/5/2014,Basic Industries,0.861466822,0.321303842,0.230500582,0.0,-0.004294479,0.047852761,1.0,0.135582822,-0.001598904,0.022165388,-0.007717751,0.372316126,0.618361153,3.826901874,0.792827775,0.512820513,0.405063291,0.992248062,2.139534884,4.826901874,0.047852761,9.583082192,2.449612403,0.193865031,0.0,Speculative,0.8968114256858826,0.10141026973724365,0.00036700471537187696,0.001411276520229876,0.8968114256858826
B,Covanta Holding Corporation,CVA,Egan-Jones Ratings Company,3/24/2015,Basic Industries,1.622107969,0.35218509,0.233933162,0.0,-0.001189061,0.002378121,1.0,0.085612366,-0.000475737,0.001048493,-0.002557545,0.400095147,0.633999246,4.375959079,0.813986679,3.75,0.366568915,0.961538462,1.053846154,5.375959079,0.002378121,12.53922652,2.623076923,0.202734839,0.0,Speculative,0.9956403970718384,0.0037154722958803177,0.00012593732390087098,0.0005181788001209497,0.9956403970718384
B,Covanta Holding Corporation,CVA,Egan-Jones Ratings Company,7/31/2015,Basic Industries,1.892183288,0.269541779,0.253369272,0.0,0.041337386,-0.017021277,1.0,0.060790274,0.015966189,-0.007201646,0.106583072,0.386240902,0.611524164,5.675548589,0.850199577,3.0,-0.510040161,-0.962121212,0.757575758,6.675548589,-0.017021277,13.25973856,1.886363636,0.151367781,0.0,Speculative,0.9945738911628723,0.0018038548296317458,0.00025024026399478316,0.0033720731735229492,0.9945738911628723
BB,Covanta Holding Corporation,CVA,Fitch Ratings,11/1/2012,Basic Industries,1.911111111,1.35,0.683333333,0.0,0.069343066,0.081508516,1.0,0.153284672,0.025187804,0.032165146,0.108778626,0.363234644,0.641936743,3.31870229,0.768448962,0.194029851,0.631578947,1.636363636,3.681818182,4.31870229,0.081508516,9.494513274,2.590909091,0.208029197,0.0,Speculative,0.9793909788131714,0.001527311629615724,0.0004889516276307404,0.018592722713947296,0.9793909788131714
BBB,Enbridge Inc,ENB,Moody's Investors Service,3/10/2014,Energy,0.647837435,0.541666667,0.073639075,55.6736436,0.019108087,0.022844644,0.185643113,0.037365575,0.010926209,0.036272417,0.046606402,0.571810728,0.778589844,2.968138708,0.695837966,0.16356383,-1.528284945,-6.342159056,0.981258452,4.265560166,0.051613099,18.96490531,4.149853781,0.101494623,3.995081967,Investment-Low,0.9751766324043274,0.0004783604235854,0.005535753443837166,0.9751766324043274,0.018809258937835693
BBB,Enbridge Inc,ENB,Moody's Investors Service,6/15/2012,Energy,0.915977291,0.782481752,0.120032441,55.64448094,0.030385606,0.049908545,0.219530404,0.096718802,0.019617294,0.064111636,0.108910891,0.645611414,0.921407443,4.131522612,0.744179881,0.391174271,-0.091960842,-0.402291757,0.960309355,5.551779502,0.084549629,13.6896088,4.374598428,0.125835231,4.354926057,Investment-Low,0.9944984316825867,2.5912795535987243e-05,0.002370109548792243,0.9944984316825867,0.0031056194566190243
BBB,Enbridge Inc,ENB,Moody's Investors Service,6/22/2015,Energy,0.863172298,0.742342911,0.137669719,55.7085359,0.03732632,0.05355862,0.216731755,0.085013682,0.019284352,0.049640129,0.083700703,0.516642189,0.69925692,3.220302633,0.741946553,0.303075397,-3.213584609,-9.84831032,1.573804508,4.340343143,0.083552509,15.41153274,3.064587219,0.067665577,4.519160025,Investment-Low,0.6645055413246155,0.0009239710052497685,0.019668694585561752,0.6645055413246155,0.31490176916122437
BBB,Enbridge Inc,ENB,Moody's Investors Service,11/28/2016,Energy,0.630883902,0.530989225,0.126549461,52.72222222,0.059866898,0.063975694,0.30541088,0.074681713,0.024281473,0.052164247,0.096745534,0.405590959,0.537614336,2.957355279,0.742245537,0.064224333,-0.009606148,-0.057629389,1.800342111,3.984335547,0.109982639,12.46231102,5.999219389,0.150607639,3.236483754,Investment-Low,0.9817734360694885,0.00022425572387874126,0.010004885494709015,0.9817734360694885,0.007997403852641582
BBB,Enbridge Inc,ENB,Moody's Investors Service,6/28/2013,Energy,0.933653982,0.82345452,0.253925591,59.59002433,0.028669911,0.035604217,0.222262774,0.064639092,0.015106838,0.043265964,0.069002538,0.526923077,0.740140465,3.249658403,0.711452991,0.19476082,-0.863952679,-3.176500945,2.296342809,4.567636151,0.069708029,17.40114237,3.676707094,0.116545012,3.79631829,Investment-Low,0.9912853837013245,5.215343844611198e-05,0.0042571634985506535,0.9912853837013245,0.004405229352414608
BBB,Laboratory Corporation of America Holdings,LH,Moody's Investors Service,1/21/2015,Health Care,1.733790843,1.430605347,0.594079689,49.52599973,0.085035598,0.072509814,0.366474815,0.151440548,0.070010134,0.068911548,0.18124446,0.823303843,7.643483789,1.588831767,0.613725383,0.720578114,0.724627876,6.314858491,6.851415094,2.588831767,0.072509814,10.53996366,8.714622642,0.122929004,13.49096706,Investment-Low,0.8809677362442017,7.299725257325917e-05,0.10546266287565231,0.8809677362442017,0.013496587052941322
BBB,Laboratory Corporation of America Holdings,LH,Moody's Investors Service,6/15/2012,Health Care,1.360421369,1.17268623,0.199774266,46.08682316,0.093769735,0.150479043,0.410425275,0.171120293,0.08468859,0.156203177,0.207589375,0.903154841,9.583780045,1.451208308,0.592037936,0.399280576,0.829710145,7.099,2.353,2.451208308,0.150479043,9.45389049,8.556,0.154376342,12.67494182,Investment-Low,0.9833424091339111,6.581649358849972e-05,0.014902444556355476,0.9833424091339111,0.001689314842224121
BBB,Laboratory Corporation of America Holdings,LH,Moody's Investors Service,8/20/2012,Health Care,1.353232863,1.228293632,0.453864852,46.24122792,0.10281412,0.107327997,0.396674542,0.180466904,0.085813098,0.105557964,0.214580113,0.83464312,8.990805327,1.500551998,0.6000883,0.59043864,0.790468267,6.94984326,5.692789969,2.500551998,0.107327997,8.597591159,8.792058516,0.14835843,14.44364711,Investment-Low,0.9546049237251282,3.531199399731122e-05,0.04378606751561165,0.9546049237251282,0.0015736919594928622
BBB,Laboratory Corporation of America Holdings,LH,Moody's Investors Service,10/29/2013,Health Care,1.946581487,1.638031806,0.549136876,49.31141642,0.098789663,0.098514195,0.382762598,0.170600692,0.082372701,0.091842958,0.230321519,0.833819033,8.210771841,1.796090395,0.642357771,0.594547361,0.753023085,6.83481153,4.66075388,2.796090395,0.098514195,8.705660934,9.076496674,0.140953463,11.77372742,Investment-Low,0.863780677318573,0.00010734843090176582,0.12485425919294357,0.863780677318573,0.011257660575211048
B,MGM Resorts International,MGM,Moody's Investors Service,4/26/2016,Consumer Services,1.076318919,1.627545911,0.746357717,19.08626084,-0.048717811,-0.113844968,0.900110315,-0.017000092,-0.017755972,-0.045533911,-0.087446559,0.36446572,0.597852626,3.924909672,0.796950591,0.006302551,-0.4812955,-0.891073971,5.824214872,4.924909672,-0.113844968,30.88656622,1.851407235,0.109365785,5.0430586,Speculative,0.9851313233375549,0.003699994646012783,0.00017843491514213383,0.010990231297910213,0.9851313233375549
B,MGM Resorts International,MGM,Egan-Jones Ratings Company,12/4/2013,Consumer Services,1.227555919,1.692045151,0.814176953,21.20607507,-0.015964463,0.008946791,0.91391845,0.113307868,-0.005997889,0.003672966,-0.037012379,0.375702547,0.697937747,5.170900593,0.837949099,0.356212613,0.571044406,1.528249136,6.491235773,6.170900593,0.008946791,11.74848409,2.676235191,0.133587464,3.501073833,Speculative,0.9978880286216736,0.001177566242404282,6.539791502291337e-05,0.0008690449758432806,0.9978880286216736
BB,MGM Resorts International,MGM,Moody's Investors Service,6/15/2012,Consumer Services,1.612091951,1.495245202,1.069435752,27.57209868,0.396803822,-0.114992626,0.894383355,0.516879186,0.112173379,-0.034687185,0.511722186,0.282692285,0.527981433,3.56188617,0.780792426,0.446828264,0.553795884,0.765129376,4.125457381,4.56188617,-0.114992626,3.628869151,1.381608998,0.08601085,4.848228593,Speculative,0.9935553669929504,0.0005158212152309716,0.0009186567040160298,0.0050100828520953655,0.9935553669929504
BB,MGM Resorts International,MGM,Egan-Jones Ratings Company,8/28/2014,Consumer Services,0.888270722,0.809014283,0.502861712,17.1365998,-0.014865427,0.040754478,0.909847506,0.131277534,-0.005612693,0.017638691,-0.036635551,0.377566889,0.698123788,5.527267847,0.846796543,0.690478624,0.153562932,0.353713267,4.652335116,6.527267847,0.040754478,10.10941991,2.303376623,0.112147569,5.533667779,Speculative,0.9968956708908081,0.0015159258618950844,8.199550939025357e-05,0.0015064055332913995,0.9968956708908081
B,MGM Resorts International,MGM,Egan-Jones Ratings Company,6/11/2013,Consumer Services,1.301931638,1.145105784,0.801543462,21.57875628,-0.192961587,-0.189307121,0.907800089,0.008790238,-0.067251612,-0.071193737,-0.404918466,0.348523314,0.645372919,5.020948115,0.833913201,0.067639327,0.53509371,0.995091904,3.401942379,6.020948115,-0.189307121,16.81992448,1.859659133,0.09926498,4.23118425,Speculative,0.9975906610488892,0.0018982075853273273,9.300960664404556e-05,0.0004181486729066819,0.9975906610488892
BB,MGM Resorts International,MGM,Standard & Poor's Ratings Services,8/4/2016,Consumer Services,0.972166471,1.399633124,0.630752487,20.95871836,0.116491345,0.133174048,0.90018078,0.219964034,0.03909517,0.048654669,0.177075261,0.335605792,0.513167501,3.52933854,0.77921721,0.017709186,-0.474911537,-1.282269676,4.694357317,4.52933854,0.133174048,9.454956076,2.700017954,0.162237128,3.768022613,Speculative,0.6910985708236694,0.0003964848583564162,0.0018809731118381023,0.30662399530410767,0.6910985708236694
A,Cimarex Energy Co,XEC,Egan-Jones Ratings Company,3/20/2014,Energy,0.686712034,0.007411072,0.006632346,0.097184706,0.282619913,0.44728588,1.0,0.448255825,0.077854473,0.13602806,0.140392789,0.275474123,13.59976994,0.803271984,0.445452484,0.368144791,1.0,15.52795235,0.053125879,1.803271984,0.44728588,6.12304384,15.52795235,0.662819918,0.0,Investment-High,0.9766383171081543,0.000720865442417562,0.9766383171081543,0.003365846583619714,0.01927494816482067
BBB,Cimarex Energy Co,XEC,Standard & Poor's Ratings Services,11/13/2015,Energy,2.628667998,1.900713786,1.900621118,0.009548271,-1.658348128,-2.60383762,1.0,-2.575212771,-0.45943479,-0.782580719,-0.86105263,0.277043633,6.315487655,0.874156354,0.466426588,0.363113846,1.0,7.436123538,8.381172574,1.874156354,-2.60383762,-3.158296082,7.436123538,0.476036731,0.0,Speculative,0.9433287978172302,0.002159048803150654,0.0037611606530845165,0.050750982016325,0.9433287978172302
BB,Cimarex Energy Co,XEC,Egan-Jones Ratings Company,5/26/2015,Energy,1.200272566,0.523359358,0.522797739,0.065647049,0.209227383,0.332443271,1.0,0.335756975,0.058130311,0.101384381,0.112696172,0.277833191,11.48729807,0.938681723,0.484185574,0.370637336,1.0,18.90037232,4.737006734,1.938681723,0.332443271,6.133633836,18.90037232,0.668006366,0.0,Speculative,0.6001273989677429,0.0034846756607294083,0.22590284049510956,0.17048509418964386,0.6001273989677429
BB,Cimarex Energy Co,XEC,Moody's Investors Service,6/15/2012,Energy,0.742927188,0.081205311,0.003903696,9.892581386,0.301459307,0.478688359,1.0,0.476865718,0.097618952,0.174862715,0.169274196,0.323821326,14.87027027,0.734030045,0.423308723,0.3702389,1.0,15.05551413,0.02803085,1.734030045,0.478688359,4.358505068,15.05551413,0.735128896,0.0,Investment-High,0.9583056569099426,0.0012251585721969604,0.9583056569099426,0.004798769485205412,0.035670459270477295
BBB,McKesson Corporation,MCK,Egan-Jones Ratings Company,11/4/2014,Health Care,1.104132063,0.567302803,0.142130775,33.26958993,0.009178179,0.015231562,0.060381225,0.01720091,0.024401553,0.094168389,0.148204647,2.658648737,61.93024302,5.073574278,0.835352306,0.354007634,0.912627551,12.2832618,17.99570815,6.073574278,0.015231562,14.84899707,13.45922747,0.022789207,6.033879322,Investment-Low,0.9903663396835327,0.00026198895648121834,0.003289200831204653,0.9903663396835327,0.006082448642700911
BBB,McKesson Corporation,MCK,Moody's Investors Service,3/5/2014,Health Care,1.0848902,0.521562017,0.114997425,25.88130334,0.010926463,0.015671063,0.057033196,0.018904904,0.03846375,0.142899695,0.189250354,3.520238027,92.6987131,3.920226308,0.796757316,0.302761855,0.900926299,9.359832636,10.27615063,4.920226308,0.015671063,9.534748796,10.38912134,0.020276836,7.168549789,Investment-Low,0.9945188164710999,0.0002726823149714619,0.003668428398668766,0.9945188164710999,0.0015400300035253167
BBB,McKesson Corporation,MCK,Egan-Jones Ratings Company,11/11/2015,Health Care,1.094724901,0.63954981,0.159447115,32.78466307,0.008243738,0.014839845,0.063732581,0.016576838,0.027399295,0.13041771,0.18447694,3.323649527,87.55256724,5.732908386,0.851475775,0.306736921,0.879177378,11.64255319,22.72765957,6.732908386,0.014839845,14.27026349,13.24255319,0.017381105,6.661130096,Investment-Low,0.9939706325531006,0.00035717597347684205,0.0037204467225819826,0.9939706325531006,0.0019517398905009031
BBB,McKesson Corporation,MCK,Moody's Investors Service,3/5/2013,Health Care,1.088398045,0.540025823,0.145208891,25.46262649,0.011431225,0.015635439,0.053505956,0.017509411,0.042395673,0.168230034,0.205387205,3.708760161,117.6740173,3.844532279,0.793581724,0.268890047,0.923728814,10.85657371,12.54581673,4.844532279,0.015635439,8.657374074,11.75298805,0.02403572,7.209072856,Investment-Low,0.9971815347671509,0.00025315105449408293,0.0022349441424012184,0.9971815347671509,0.0003304351703263819
B,Southwestern Energy Company,SWN,Fitch Ratings,3/9/2016,Energy,0.555869873,0.487977369,0.021216407,38.09607405,-1.454197255,-2.094158953,0.473029046,-2.08171082,-0.563442988,-0.853909744,-1.996494303,0.387459807,0.415351982,2.543382997,0.717783824,0.30559366,0.323417722,1.329072779,0.046816654,3.543382997,-2.011171401,-1.558015752,4.10946182,0.504308969,3.218323587,Speculative,0.9829155206680298,0.001986067509278655,0.0007139557274058461,0.014384494163095951,0.9829155206680298
BBB,Southwestern Energy Company,SWN,Moody's Investors Service,6/15/2012,Energy,1.105507547,0.404041979,0.017659363,42.28564424,0.216095309,0.356107005,0.655900116,0.363641569,0.08070066,0.159692157,0.160675272,0.373449382,0.444111185,0.991003209,0.497740639,0.393173103,-0.166759493,-0.832897377,0.044861415,1.991003209,0.379732609,7.944809194,4.994602492,0.589502299,1.975511165,Speculative,0.7978475093841553,0.007571469992399216,0.13869662582874298,0.05588434636592865,0.7978475093841553
BBB,Southwestern Energy Company,SWN,Moody's Investors Service,1/20/2015,Energy,0.20541636,0.009764186,0.009764186,0.0,0.228826152,0.35884101,0.500495295,0.340019812,0.061909548,0.14457197,0.198198198,0.270552764,0.294486581,2.201415701,0.687638191,0.362318841,0.125053533,0.830851338,0.150805209,3.201415701,0.340019812,7.689952046,6.643965323,0.578256563,3.088820827,Speculative,0.7526773810386658,0.0003169973206240684,0.2318987101316452,0.015106942504644394,0.7526773810386658
BB,Apache Corporation,APA,Egan-Jones Ratings Company,9/22/2015,Energy,2.038022814,0.796849538,0.796849538,0.0,-101.845815,-124.3436123,1.0,-124.3436123,-1.226992888,-1.660255279,-9.00974279,0.012047553,0.016077626,6.34294622,0.863814882,-0.010947354,1.0,7.894179894,3.880952381,7.34294622,-124.3436123,21.4774171,7.894179894,13.14537445,0.0,Speculative,0.9836307764053345,0.0019577424973249435,0.0006588124088011682,0.013752696104347706,0.9836307764053345
